798,7,безопасность дворовой территории
799,7,охрана двора
800,8,Консьерж кто это
801,8,Что входит в обязанности консьержев
802,8,Где работают консьержи 
803,8,Есть ли в нашем доме консьерж
804,8,Должен ли консьерж следить за сохранностью имущества
805,8,Что такое консьерж
806,8,Обязанность консьержев полный список
807,8,Есть ли у консьержев ключи от подсобных помещений 
808,8,Как узнать есть ли у дома консьерж
809,8,Как узнать номер консьержа
810,8,"Что делать, если консьерж хамит"
811,8,Есть ли в Росии консьержи
812,8,Что за профессия консьерж
813,8,кто такой консьерж в доме
814,8,обязанность консьержа
815,8,консьерж работа
816,8,Где найти консьержа
817,8,какие дома обслуживает консьерж
818,8,Существуют ли консьержы
819,8,Работают ли консьержи сейчас
820,8,Можно ли найи ключи у консьержа
821,8,Консьерж или консерж как правильно
822,8,Что должен уметь консьерж
823,8,"хочу работать консьержем, что входит в обязанности"
824,8,консьерж
825,8,консьерж обязанности
826,8,что делает консьерж
827,8,Ключи у консьержа есть или нет
828,8,человек у подьезда подозрительно смотрит и здоровается кто это
829,8,Кто-то сидит в подьезде
830,8,"Как называются вежливые люди в гостиницах, но не швейцары"
831,8,Человек у которого можно найти все ключи
832,8,Кто знает все сплетни подъезда
833,8,"Женщина сидит, но не вахтер. Кто это"
834,8,Консьерж что
835,8,Консьержи существуют ли
836,8,Где можно встретить консьержа
837,8,Консьерж где обитает
838,8,Что делает человека консьержем
839,8,"Слово из 7 букв, обозначает человека, который обязан создавать комфортный условия для постояльцев гостиницы или жилого дома"
840,8,"Человек, создающий комфорт для постояльцев гостиницы или жилого дома семь букв"
841,8,Консьержи не вымерли ли
842,8,Вымерли ли консьержи
843,8,Кто хранит ключи от дома
844,8,Ключи от чердака где найти
845,8,Ключи от подсобных помещений у кого
846,8,Почему консьерж не пропускает в квартиру
847,8,"как доказать консьержу, что я- владелец квартиры"
848,8,должен ли меня пропустить консьерж
849,8,должен ли консьерд пропустить меня
850,8,консьерж должен ли пропустить
851,8,Сколько раз консьерж должен делать влажную уборку
852,8,Делает ли консьерж влажную уборку подьезда
853,8,Консьерж прибирается ли
854,8,Прибирается ли консьерж
855,8,Ответствен ли консьерж за технические системы
856,8,Консьерж ответствен за технику
857,8,Проверяет ли консьерж лампочки
858,8,"выкрутили лампочки не можем найти кто, куда обратиться"
859,8,"К кому обратиться, чтобы узнать кто выкручивает лампочки"
860,8,чем заведует консьерж
861,8,"что входит в обязанности женщины, следящей за порядком в доме"
862,8,"Что входит в обязанности мужчины, следщего за порядком в доме"
863,8,консьержи
864,8,консьержка
865,8,Склоняется ли слово консьерж
866,8,кто такая консьержка
867,8,консьержи это
868,8,консьерж это
869,8,зачем консьерж в доме
870,8,зачем консьержка в доме
871,8,консьерж и швейцар это разное или нет
872,8,В каких домах работают консьержи
873,8,Консьержи где работают
874,8,Консьерж место работы
875,8,Может ли консьерж хамить постояльцам
876,8,Консьерж должен ли быть вежливым
877,8,что обязае консьерж
878,8,консьерж кто такой и что делает
879,8,кто такой консьерж в гостинице
880,8,Зачем консьерж в гостинице
881,8,консьерж зачем
882,8,консьерж в доме
883,8,консьерж обязанности в доме
884,8,консьерж обязаности в многоквартином доме
885,8,консьерж определение
886,8,консьерж чем занимается
887,8,чем занимается консьерж
888,8,консьерж для чего нужен
889,8,консьерж где сидит
890,8,консьерж жилого дома
891,8,консьерж гостиницы
892,8,консьерж кто
893,8,консьерж что входит в обязанности
894,8,консьерж отеля
895,8,охранник и консьерж это одно и то же
896,8,консьерж в подъезде
897,8,чем занимаются консьержи
898,8,Консьерж определение кто это
899,8,консьерж зачем сидит
900,9,где расположенны видео камеры
901,9,какой охвать видео камер
902,9,много ли видно с видео камер 
903,9,видно ли все этажи
904,9,на каких этажах расположенны видео камеры
905,9,как работает видео камера 
906,9,кто отвечает за видео камеры 
907,9,когда снимают видео камеры
908,9,когда камера стирает прошлые записи 
909,9,где стоят камеры
910,9,много ли камер на этажах
911,9,все ли видно на камерах
912,9,как посмотреть зщапись с камер видео наболюдения 
913,9,кто смотрит на камеры
914,9,кто следит за камерами видео наблюдения
915,9,кто ответственный за камеры видео наблюдения
916,9,камеры в подъездах
917,9,камеры во дворе
918,9,кто несет ответственность за камеры
919,9,видеонаблюдение в подьезде
920,9,установка камер в подьезде
921,9,куда звонить чтобы поставить камеры наблюдения в подъезд
922,9,как поставить камеры наблюдения
923,9,к кому обратится чтобы установить камеры
924,9,можно ли установить камеру видеонаблюдения в подъезде без согласия соседей
925,9,правила устанорвки камер 
926,9,видионаблюдение в многоквартирном доме
927,9,с кем согласовывать чтобы поставить камеру
928,9,камера над дверью дома
929,9,можно ли устанавливать видеонаблюдие в подъезде
930,9,какую камеру можно поставить в подъезд
931,9,какая камера подходит для многоквартирного дома
932,9,как законнно установить видионаблюдение в подъезде
933,9,какую камеру установитт в подъезд
934,9,можно ли устанавливать камеру на лестнице
935,9,сколько хранится видио с камер наблюдения
936,9,установка видеонаблюдения 
937,9,законная установка камер наблюдения
938,9,какая камера наблюдения устанавливается в подъезд
939,9,мастер установщик камеры
940,9,специалист по видио камерам
941,9,куда звонить за установкой видеокамеры
942,9,как посмотреть запись с камер
943,9,имеют ли право устанавливать видеокамеры в подъездах
944,9,можно ли посмотреть камеры видеонаблюдения в подъезде жилого дома
945,9,можно ли поставить видеокамеры на лестничной площадке
946,9,номер компании по установке камер
947,9,номер предприятия работующие сустановкой камер 
948,9,требования к установке камер
949,9,камеры в подъездах и на лестничной площадке
950,9,получить данные с камер 
951,9,как выглядит камера в подьездах
952,9,нужна ли специальная камера для подъездов и многоэтажек
953,9,как видоотображает камера
954,9,для чего нужна камера в пьдьезде
955,9,как проецируется картинка в камера
956,9,четкое ли изображение на камере видеонаблюдения
957,9,черно-белая или цветная камера?
958,9,что делать если камера видеонаблюдения плохо показывает 
959,9,устанавливают в подьездах камеру с детектором движения?
960,9,зачем нужен детектор движения в подъезде
961,9,какие зоны регулируют видеонаблюдение
962,9,можно ли устанавливать скрытые камеры
963,9,обязательно ли предупреждать людей об установки камеры видеонаблюдения
964,9,в каких условиях можно использовать камеры
965,9,какую систему видеонаблюдения лучше выбрать
966,9,ставятся ли муляжи камер
967,9,будут ли сьявить муляж камеры видеонаблюдения
968,9,зачем нужен муляж камеры видеонаблюдения
969,9,кто ответственный за муляж камеры видео наблюдения
970,9,могут ли камеры видео наблюдения записывать звук
971,9,какое качество картинки у камеры видео наблюдения
972,9,какое качество звука у камеры видеонаблюдения
973,9,нужен ли видеорегистратор в камере видеонаблюдения
974,9,что значит видеорегистратор в камере наблюдения
975,9,что значит камера видеонаблюдения 
976,9,зачем нужна камера
977,9,можно ли обойтись без камеры видеонаблюдения
978,9,кому надо камеру видеонаблюдения 
979,9,как работает камера наблюдения
980,9,куда устанавливают камеру наблюдения 
981,9,обязательная ли мера устанавливать камеру
982,9,пишет ли каждый день камера наблюдения 
983,9,какой смысл у камеры наблюдения 
984,9,можно ли обойтимь без видеорегистратора в камере 
985,9,какая дальность у камеры
986,9,какая четкость у камеры
987,9,какой обзор у камеры
988,9,как устанавливают камеру
989,9,какой мастер отвечает за камеру 
990,9,каким цветом пишет камера
991,9,кто смотрит на камеру
992,9,есть ли ответственные за камеру 
993,9,к кому потом обратится чтобы посмотреть камеру наблюдения
994,9,куда звонить чтобы посмотреть запись с камер наблюдения 
995,9,какую ответственность берет на себя камера наблюдения
996,9,какой угол обзора у камеры видеонаблюдения 
997,9,запись с камер подьезда
998,9,запись с камер лестничного пролёта
999,9,прямой эфир камер видеонаблюдения
1000,10, где находится паспортный стол
1001,10,куда идти чтобы заполнить паспортные данные
1002,10,где заполнить документы
1003,10,куда идти на паспартный стол
1004,10,где расположен паспартный стол
1005,10,где паспортный стол
1006,10,где заполнять документы
1007,10,куда идти заполнять документы 
1008,10,как называется место где заполняют документы с паспорта 
1009,10,как дойти до паспортного стола 
1010,10,где находится паспртный стол
1011,10,как найти паспортный стол
1012,10,кто знает где паспортный стол
1013,10,к кому обратится чтобы узнать где паспортный стол
1014,10,как добратся до паспортного стола
1015,10,кто знает где паспортный стол
1016,10,кто может подсказать где находится паспортный стол
1017,10,где заполняют документы
1018,10,где берут паспортные данные
1019,10,куда нужно идти заполнять документы 
1020,10,куда нужно идти заполнять паспортные данные 
1021,10,куда идут заполнять паспортные данные 
1022,10,какой адрес у паспортного стола
1023,10,как дойти до заполнения документов
1024,10,кто знает куда нужно идти заполнять документы \
1025,10,кто подскажет куда нужно подавать документы 
1026,10,куда надо нести документы
1027,10,какие документы надо нести 
1028,10,куда нести документы
1029,10,кому нужно отдать документы
1030,10,кто принемает документы 
1031,10,где принемают документы
1032,10,как принемают документы 
1033,10,кто принемает паспортные данные 
1034,10,где расположен паспортный стол
1035,10,как дойти до паспортного стола за документами
1036,10,куда идти с документами 
1037,10,как заполнять документы 
1038,10,где заполняют документы
1039,10,как заполняют документы 
1040,10,где брать документы
1041,10,где найти паспортный стол
1042,10,где рвботает паспортный стол
1043,10,где брать адрес паспортного стола
1044,10,кто скажет где паспортный стол
1045,10,какой адрес у паспортного стола с документами 
1046,10,на какой адресе расположен паспортный стол
1047,10,по какому адресу нужно относить документы
1048,10,какие документы нужно относить 
1049,10,как дойти до паспортного стола
1050,10,как доехать до паспортного стола
1051,10,куда приехать за документами 
1052,10,куда надо ехать за документами 
1053,10,куда надо прийти на паспортный стол
1054,10,куда надо приехать на паспортный стол
1055,10,где стоит паспортный стол\
1056,10,куда относить документы
1057,10,куда вести документы
1058,10,кому вести документы
1059,10,кому отдать документы 
1060,10,кому надо документы
1061,10,кому надо отнести документы
1062,10,кому надо отвести документы
1063,10,кто принемает документы 
1064,10,где принемают документы
1065,10,когда принемают документы
1066,10,в какое время принемают документы\
1067,10,когда выходной в паспортном столе
1068,10,когда надо приноссить документы
1069,10,во колько надо приносить документы в паспортный стол
1070,10,когда закрывается паспортный стол
1071,10,работает ли по выходным паспортный стол
1072,10,можно ли принести документы в будние дни
1073,10,когда нужно принести документы в будний день
1074,10,ко скольки нужно принести документы 
1075,10,в каком часу идет прием документов
1076,10,когда идет прием документов 
1077,10,ести ли режи работы в паспортом столе
1078,10,какой режим работу у паспортного стола
1079,10,какой график работы у паспортного стола\
1080,10,во скольео идет прием документов
1081,10,когда могут принять документы
1082,10,какое время работает паспортный стол
1083,10,есть ли выходные у паспортного стола
1084,10,когда выходные в приеме документов
1085,10,куда подходить чтобы отдать документы 
1086,10,какой режим работы у паспортного стола
1087,10,работает ли по будням паспортный стол
1088,10,работает ли по выходным паспорьтный стол
1089,10,когда работает паспортный стол
1090,10,когда заканчивают принемать документы
1091,10,когда заканчивает свою работу паспортный стол
1092,10,в каких режимах работает паспортный стол
1093,10,в каких временых ограничениях работает паспортный стол
1094,10,когда не работает паспортный стол
1095,10,когда смогут принять документы 
1096,10,когда можно отнести документы 
1097,10,когда не примут документы
1098,10,когда закрывается паспортный стол
1099,10,во сколько открывается паспортный стол
1100,11,нужно ли оплачивать комуналку собственнику который сдает квартиру 
1101,11,оплачивает ли камуналку собственик сдающий квартиру но еще без проживающего
1102,11,плотить ли комунальные услуги за квартиру в котрой никто не живет
1103,11,оплачивать ли комуналку за квартиру без людей
1104,11,платить ли комунальные услуги если нет проживающих в приобретенной квартире
1105,11,платить ли комуналку если в квартире никто не живет
1106,11,надо ли платить за комунальные услуги если не пользюешся 
1107,11,платить ли за комуналку если никого нет
1108,11,надо ли выплачивать комуналку если нито не проживает
1109,11,платить ли стоимость комуналки если нет жильцов
1110,11,никто не проживает платить ли комуналка 
1111,11,квартира на сдаче но нет жильцов платить ли комунальные услуги
1112,11,в кавартие нет проживающих платить ли за комунальные услуги
1113,11,нет людей в квартире нвадо ли платить за комуналку
1114,11,квартира в собствкенности под сьем  нужно ли платить комуналку если еще никто не заселился
1115,11,как быть если приобрел квартиру и никто еще не проживает нужно ли платить комуналку
1116,11,пустая квартира платить ли комуналку
1117,11,квартира без жильцов необходимо ли платить за комуналку 
1118,11,абсолютно пустая квартира надо ли платить комуналку
1119,11,надо ли платить собственнику за комуналку если нет жильцов
1120,11,должен ли собственник оплачивать комунальные услуги если нет проживающих
1121,11,в каком случае собственник сам платит за комунальные услуги
1122,11,в каких условиях собственник платит за комуналку в квартиру на сдачу 
1123,11,
1124,11,
1125,11,
1126,11,
1127,11,
1128,11,
1129,11,
1130,11,
1131,11,
1132,11,
1133,11,
1134,11,
1135,11,
1136,11,
1137,11,
1138,11,
1139,11,
1140,11,
1141,11,
1142,11,
1143,11,
1144,11,
1145,11,
1146,11,
1147,11,
1148,11,
1149,11,
1150,11,
1151,11,
1152,11,
1153,11,
1154,11,
1155,11,
1156,11,
1157,11,
1158,11,
1159,11,
1160,11,
1161,11,
1162,11,
1163,11,
1164,11,
1165,11,
1166,11,
1167,11,
1168,11,
1169,11,
1170,11,
1171,11,
1172,11,
1173,11,
1174,11,
1175,11,
1176,11,
1177,11,
1178,11,
1179,11,
1180,11,
1181,11,
1182,11,
1183,11,
1184,11,
1185,11,
1186,11,
1187,11,
1188,11,
1189,11,
1190,11,
1191,11,
1192,11,
1193,11,
1194,11,
1195,11,
1196,11,
1197,11,
1198,11,
1199,11,
1200,12,надежно ли оставлять личные вещи
1201,12,можно ли оставлять большие вещи 
1202,12,не будут ли они мешать соседям
1203,12,необходимо ли договариваться с соседями
1204,12,можно ли хранить личные вещи в общественном
1205,12,не будут ли против за хранения вещей в месте общего пользования 
1206,12,обязательно ли договариваться с соседями о хранении личных вещей в общественном месте
1207,12,какие существуют правила хранения личных вещей в местах общего пользования
1208,12,как звучат правила хранения в общественном месте 
1209,12,как обращатся с личным предметом в местах общего хранения
1210,12,какие правила должен соблюдать человек оставляюлий личные вещи в местах общего хранения
1211,12,как должен действовать человек когда оставляет личне вещи в общественном месте хранения
1212,12,как зхранить личные вещи в общественном 
1213,12,что должен делать человек оставляя личные вещи в общественном месте
1214,12,правила хранения личных вещей
1215,12,как нужно хранить личные вещи
1216,12,каких правил необходимо придерживаться при хранении личных вещей
1217,12,как надо хранить личные вещи
1218,12,несколько правил о хранении личных вещей
1219,12,как именно хранят личные вещи в общественных местах
1220,12,необходимые меры при хранении личных вещей 
1221,12,как нужно правиль хранить личные вещи 
1222,12,нажевное хранение личных вещей
1223,12,как хранить вещи в многокваритирных домах
1224,12,что нужно делать чтобы правильно оставлять личные вещи в общественных местах
1225,12,как правильно хранить личные вещи
1226,12,существуют ли правилла хранения личных вещей
1227,12,как прописанны правила хранения личных вещей
1228,12,как должны хранится личные вещи 
1229,12,под какими условиями хранятся личные вещи
1230,12,какими правиламу нужно придерживаться чтобы хранить личные вещи
1231,12,кикие правила помогают хранить личные вещи
1232,12,каким правилам стоит придерживаться чтобы хранить личные вещи
1233,12,как звучат правила хранения личных вещей
1234,12,как хранят личные вещи
1235,12,в каких условиях хранятся личные вещи 
1236,12,как необходимо хранить личные вещи
1237,12,как нужно хранить личные вещи чтобы они не мешали остальным
1238,12,имеются ли определенные правила хранения личных вещей
1239,12,как звучат правила хранения вличных вещей
1240,12,как постоенны правила хранения личных вещей
1241,12,что должен делать каждый кто захочет оставить личные вещи
1242,12,как отнестить правильно к хранению личных вещей
1243,12,кто подскажет как хранить личные вещи 
1244,12,обязательно ли следовать правилам хранения личных вещей
1245,12,нужны ли правила чтобы хранить личные вещи\
1246,12,каждый ли придерживается правил хранения вещей
1247,12,нужно ли соблюдать правила хранения личных вещей
1248,12,как отнестись к хранению личных вещей
1249,12,можно ли нарушить правила при хранении личных вещей в общественном месте 
1250,12,как придерживаться правил хранения личных вещей
1251,12,необходимо ли соблюдать правила хранения личных вещей
1252,12,как должны хранить личные вещи люди проживающие в многоквартирном доме
1253,12,нужны ли определенные правила хранения личных вещей
1254,12,как правильно хранить личные вещи в общественном мете 
1255,12,что нужно сделать чтобы правильно хранить личные вещи в ммногоквартирном доме
1256,12,что делать если некуда поставить личные вещи 
1257,12,к кому обратится если нужно поставить личные вещи в определеный угол общественного помещения 
1258,12,можно ли хранить личные вещи в многоквартирном доме
1259,12,как правильно хранить личные вещи в общественном мете 
1260,12,как хранить личные вещи
1261,12,как поставить личные вещи так чтобы они не мешали соседям
1262,12,будут ли мешать личные вещи соседям если оставить их в общественном месте 
1263,12,необходимо ли советоватся с соседями чтобы оставить личные веще в общественном месте 
1264,12,как оставить личные вещи чтобы они не мешались
1265,12,необходимость оставить личные вещи 
1266,12,можно ли оставлять большие личные вещи в общественном месте 
1267,12,как оставить большие личные вещи 
1268,12,с кем посоветоваться по поводу хранения личных вещей 
1269,12,можно ли ставлять мусор как личную вешь в общественном месте 
1270,12,можно ли оставлять продукты вкачестве личных вещей в общественном месте 
1271,12,как оставить личную вещь 
1272,12,можно ли обойти правила по хранению личных вещей 
1273,12,можно ли оставить личные вещи возле выхода
1274,12,можно ли загородить выход и поставить личные вещи
1275,12,что делать если нужно оставить личные вещи а места нету 
1276,12,что делать если нужно оставить личную вещь большого размера 
1277,12,что делать если не влазит личная вещь в месте общего пользования 
1278,12,с кем необходимо советоватся по поводу хранения личных вещей
1279,12,что делать если нужно оставить личные вещи больших размеров 
1280,12,что делать если чужие личные вещи загородили проход 
1281,12,что делать если соседи против хранения личных вещей в общественном месте
1282,12,как действовать чтобы не приносить неудобства за личные вещи
1283,12,можно ли нарушить договоренность о правилах хранения личных вещей
1284,12,можно ли не соблюдать правила хранения личных вещей
1285,12,как оставить личные вещи чтобы они не мешались
1286,12,как недопустить неудобств ха личные вещи
1287,12,правила которые должны быть за личные вещи
1288,12,хранение личных вещей
1289,12,хранение личных вещей в многоквартирном домне 
1290,12,правила хранения личных вещей 
1291,12,правила хранения личных вещей в общественном метсе 
1292,12,личные вещи в общественном месте 
1293,12,как должны хранится личные вещи 
1294,12,общие правила о хранении личных вещей
1295,12,нужно ли официальное разрещение на хранение личных вещей 
1296,12,зачем нужно разрещение на хранение личных вещей
1297,12,как хранят личные вещи
1298,12,как не мешать остальным и оставить свои личные вещи в общественном месте 
1299,12,как аккуратно хранить личные вещи в местах общего пользования
1300,13,что такое жилишьные услуги
1301,13,что такое коммунальные услуги
1302,13,что такое жилищьные и коммунальные услуги
1303,13,за что отвечают жилищные услуги
1304,13,что из себя представляют коммунальные услуги
1305,13,что из себя представляют желищьные услуги
1306,13,чем отличаются желищные услуги от куманальных
1307,13,какие услуги предоставляют коммунальные платежи
1308,13,чем комуналка отличается от желищного платежа
1309,13,сфера услуг команульных платежей
1310,13,сфера услуг желищных платежей
1311,13,в чем отличия желищных и комунальных платежей 
1312,13,как отличают друг от друга желищные и комунальные услуги
1313,13,что из себя представляют желищные и комунальные платежи
1314,13,за что платят комуналку 
1315,13,зачем платить комуналку 
1316,13,за что отвечает коммуналка 
1317,13,необходимо ли выплачивать коммуналку 
1318,13,зачем платить коммунальные услуги
1319,13,для чего нужно платить коммунальные услуги
1320,13,для чего нужно платить желищные услуги
1321,13,зачем выплачивать коммуналку
1322,13,что делать если украли
1323,13,зачем выплачивать жилищные услуги
1324,13,какие услуги относятся к жилищным 
1325,13,какие услуги относятся к комунальным
1326,13,что такое желищные услугу 
1327,13,как работают желищные услуги
1328,13,что представляют из себя желищные услуги 
1329,13,что представляют из себя коммунальные услуги
1330,13,как устроенны коммунальные услуги
1331,13,как устроенны желищные услуги
1332,13,над чем работают комунальные услуги
1333,13,над чем работают коммунальные услуги
1334,13,для чего нужны коммунальные услуги
1335,13,для чего нужны жилищные услуги
1336,13,как устроенны платежи жилищных услуг 
1337,13,как устроенны платежи коммунальных услуг
1338,13,что значит жилищные услуги
1339,13,что значит комунальные услуги
1340,13,что такое жилищные услуги
1341,13,что относится к коммунальным услугам
1342,13,что относится к жилищным услугам
1343,13,"к какой услуге относится выплата за свет, воду, газ"
1344,13,к какой услуге относится выплата за техническому обслуживанию
1345,13,что значит жилищные услуги
1346,13,что значит коммунальные услуги
1347,13,что относится к сфере коммунальных услуг
1348,13,что относится к сфере жилищных услуг
1349,13,за что берут выплаты в сфере коммунальных и жилищных услуг
1350,13,
1351,13,
1352,13,
1353,13,
1354,13,
1355,13,
1356,13,
1357,13,
1358,13,
1359,13,
1360,13,
1361,13,
1362,13,
1363,13,
1364,13,
1365,13,
1366,13,
1367,13,
1368,13,
1369,13,
1370,13,
1371,13,
1372,13,
1373,13,
1374,13,
1375,13,
1376,13,
1377,13,
1378,13,
1379,13,
1380,13,
1381,13,
1382,13,
1383,13,
1384,13,
1385,13,
1386,13,
1387,13,
1388,13,
1389,13,
1390,13,
1391,13,
1392,13,
1393,13,
1394,13,
1395,13,
1396,13,
1397,13,
1398,13,
1399,13,
1400,14,является ли это платой за содержание своей квартиры
1401,14,зачем платить за желищное помещение
1402,14,за что платят за желищное помещение
1403,14,смысл платить за желищное помещение 
1404,14,что значит плата за желищное помещение
1405,14,как понять плата за желищное помещение
1406,14,что имеется в виду под платой желищного помещения
1407,14,что подрузомевает в виду плата за желищное помещение
1408,14,за нужно платить в желищном помещении
1409,14,кто платит за желищное помещение
1410,14,кто берет на себя плату за желищное помещение если квартира в сьем
1411,14,кто платит за жилищное помещение
1412,14,как представляется плата за желищное помещение
1413,14,за что платят в желищном помещении
1414,14,за каки услуги платят собственники желищного помещения
1415,14,за какие услуги нужно платить в желищном помещении
1416,14,кто отвечает за расходы жилищного помещения
1417,14,кому нужно платить за желищное помещение
1418,14,как обосновывают расходы за желищное помещение 
1419,14,как платить за зелищное помещение
1420,14,кому платить за желищное помещение
1421,14,обеспечивается ли квартира платой за желищное помещение
1422,14,кому платить за желищное помещение если квартира в сьём
1423,14,кому платить за желищное помещение если квартира под сдачу
1424,14,освобождается ли собственник от выплаты за желищное помещение если квартира под сдачу
1425,14,что такое плата за желищное помещение
1426,14,
1427,14,
1428,14,
1429,14,
1430,14,
1431,14,
1432,14,
1433,14,
1434,14,
1435,14,
1436,14,
1437,14,
1438,14,
1439,14,
1440,14,
1441,14,
1442,14,
1443,14,
1444,14,
1445,14,
1446,14,
1447,14,
1448,14,
1449,14,
1450,14,
1451,14,
1452,14,
1453,14,
1454,14,
1455,14,
1456,14,
1457,14,
1458,14,
1459,14,
1460,14,
1461,14,
1462,14,
1463,14,
1464,14,
1465,14,
1466,14,
1467,14,
1468,14,
1469,14,
1470,14,
1471,14,
1472,14,
1473,14,
1474,14,
1475,14,
1476,14,
1477,14,
1478,14,
1479,14,
1480,14,
1481,14,
1482,14,
1483,14,
1484,14,
1485,14,
1486,14,
1487,14,
1488,14,
1489,14,
1490,14,
1491,14,
1492,14,
1493,14,
1494,14,
1495,14,
1496,14,
1497,14,
1498,14,
1499,14,
1500,15,кто назначает цену квартире за коммунальные услугу
1501,15, кто устанавливаеи цену за коммунальные услуги
1502,15,кто делает фиксированную цену на коммунальные услуги
1503,15,как устанавливают цену за коммунальныу услуги
1504,15,цены на коммунальные услуги
1505,15,как осуществляется установка цен на коммунальные услуги
1506,15,какие выплаты за коммуналку
1507,15,как устанавливают цены на коммналку
1508,15,как узнать цены на коммунальные услуги
1509,15,как считают цену на коммуналку
1510,15,кто считает стоимость коммунальных услуг 
1511,15,кто отвечает за ценновую категорию коммунальных услуг
1512,15,кио ответственный за коммунальные платежи
1513,15,как расчитывается цена за коммунальные услуги
1514,15,кем рассчитывают цену на коммунальные услуги
1515,15,можно ли самим установить цену коммунальных услуг
1516,15,к кому нужно обратится за ценовой категорией коммунальных услуг
1517,15,кто в ответе за ценовые расспарядки коммуналных услуг
1518,15,кто считает какая стоимость должна быть за коммунальные услуги
1519,15,можно ли самим узщнать стоимость коммунальных услуг
1520,15,можно ли высчитать самостоятельно цену коммунальных услуг
1521,15,расчетный счет коммунальных услуг 
1522,15,кем осуществляется ценовая фиксация коммунальных услуг
1523,15,кто выставляет цену коммуналке
1524,15,установление цен на коммуналку
1525,15,тариф за коммунальные услуги
1526,15,тариф на коммуналку
1527,15,коммунальные нормативы
1528,15,кем выставлена цена за коммунальные услуги
1529,15,как осуществляется расчетный счет за коммунальные услуги
1530,15,как считают коммуналку
1531,15,можно ли самим почтичать комуналку
1532,15,можно ли самостоятельно вывести цену за коммунальные услуги
1533,15,тарифы коммунальных услуг
1534,15,чем руководствуются когда выствляют цену на тарифный счет
1535,15,существуют ли правила тарифного счета за коммунальные услуги
1536,15,какими правилами пользуются устанавливая цену на коммуналку
1537,15,имеются ли правила предоставления коммунальных услуг
1538,15,влияют ли правила предоставления услуг на ценновую котегорию
1539,15,расчер размера платы за коммунальные услуги
1540,15,кем устанавливается цена за коммунальные услуги
1541,15,размер коммунальных платежей 
1542,15,кто расчитывает стоимость коммунальных услуг
1543,15,куда нужно обратиться за расчетом цены по коммуналке
1544,15,как считают ценю за коммуналку
1545,15,кто отвечает за расчетный счет коммунальных услуг
1546,15,тарифная политика коммунальных платежей
1547,15,ценовая политика коммунальных услуг
1548,15,как расчитыывается размер платы за коммуналье услуги
1549,15,как считают стоимость коммунальных платежей
1550,15,размеры платы за коммунальные услуги
1551,15,
1552,15,
1553,15,
1554,15,
1555,15,
1556,15,
1557,15,
1558,15,
1559,15,
1560,15,
1561,15,
1562,15,
1563,15,
1564,15,
1565,15,
1566,15,
1567,15,
1568,15,
1569,15,
1570,15,
1571,15,
1572,15,
1573,15,
1574,15,
1575,15,
1576,15,
1577,15,
1578,15,
1579,15,
1580,15,
1581,15,
1582,15,
1583,15,
1584,15,
1585,15,
1586,15,
1587,15,
1588,15,
1589,15,
1590,15,
1591,15,
1592,15,
1593,15,
1594,15,
1595,15,
1596,15,
1597,15,
1598,15,
1599,15,
1600,16,что платить домофону
1601,16,зачем платить за домофон
1602,16,какие услуг включает в себя домофон
1603,16,за что платят за домофон
1604,16,как производится расчетный счет за домофон
1605,16,как высчитать расчетнный счет за домофон
1606,16,как считается расчетный счеттза домофон
1607,16,как производится оплата за домомофн 
1608,16,договор о выплате расчетного счета за домофон
1609,16,плата за домофон
1610,16,как считается плата за домофон
1611,16,Как рассчитать самостоятельно плату за телефон
1612,16,размер выплат за домофон
1613,16,как считывают плату за домофон
1614,16,в каком размере варьируется цена за домофон
1615,16,сколько берут за домофон
1616,16,тарифный счет за домофон
1617,16,ценовая категория домофона
1618,16,перечень услуг которые берет на себя домофон
1619,16,за что платить домофону
1620,16,какая сфера услуг присущая домофону
1621,16,какова стоимость услуг домофона
1622,16,что охватывает оплата за домофон
1623,16,какая сфера услуг принадлежит оплате за домофон
1624,16,за что платят домофону
1625,16,каую работу проделывает домофон
1626,16,оплачиваемая услуга домофону
1627,16,в чем цель содержания домофона
1628,16,зачем так нужен домофон
1629,16,почему жители многоквартирных домов должны вносить оплату за домофон
1630,16,зачем платить за работу домофона
1631,16,что делает домофон
1632,16,какую функцию несет домофон
1633,16,в чем цель домофона
1634,16,кто платит за домофон
1635,16,кому нужно платить за домофон
1636,16,нужно ли платить за домофон если ты им не пользуешься 
1637,16,в чем характирезуется состав общего имущества за домофон 
1638,16,общее пользование за домофон все ли плотят
1639,16,как заплатить за домофон
1640,16,к кому нужно обратиться чтобы заплатить за домофон
1641,16,кто отвечает за домофон
1642,16,специалист по оплате домофона
1643,16,кто занимается оплатой за домофон
1644,16,к кому обратится с выплатами за домофон
1645,16,кто считает за домофон плату
1646,16,что делаеть если домофон сломался кто будет за него платить 
1647,16,кто в ответе за сохранность домофона
1648,16,проиществие с домофоном
1649,16,правила выплат за домофон 
1650,16,что если повредил домофон кому платить 
1651,16,откуда брать средства за домофон как выплатить 
1652,16,кто оплатит починку за домофон
1653,16,как рассчитывается плата за домофон
1654,16,
1655,16,
1656,16,
1657,16,
1658,16,
1659,16,
1660,16,
1661,16,
1662,16,
1663,16,
1664,16,
1665,16,
1666,16,
1667,16,
1668,16,
1669,16,
1670,16,
1671,16,
1672,16,
1673,16,
1674,16,
1675,16,
1676,16,
1677,16,
1678,16,
1679,16,
1680,16,
